Solver.java,org.sat4j.minisat.core.Solver,true,isSatisfiable,1545,KILLED,org.sat4j.BugSAT17.testSingleLit(org.sat4j.BugSAT17)
Solver.java,org.sat4j.minisat.core.Solver,false,isSatisfiable,1678,KILLED,org.sat4j.minisat.core.BugTrivialAssumption.testEasyInconsistencyInAssumption(org.sat4j.minisat.core.BugTrivialAssumption)
Solver.java,org.sat4j.minisat.core.Solver,true,isSatisfiable,1678,KILLED,org.sat4j.BugSAT17.testSingleLit(org.sat4j.BugSAT17)
Solver.java,org.sat4j.minisat.core.Solver,false,isSatisfiable,1533,KILLED,org.sat4j.minisat.core.BugSAT117.testTimeoutOnConflictGlobal(org.sat4j.minisat.core.BugSAT117)
Solver.java,org.sat4j.minisat.core.Solver,true,isSatisfiable,1533,KILLED,org.sat4j.BugSAT139.checkModelIterationWithUnitAndSatisfiableTrue(org.sat4j.BugSAT139)
Solver.java,org.sat4j.minisat.core.Solver,void,learn,385,TIMED_OUT,none
Solver.java,org.sat4j.minisat.core.Solver,empty,model,527,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,null,model,527,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,false,model,1477,KILLED,org.sat4j.TestConstrGroup.checkItWorksAfterRunningTheSolver(org.sat4j.TestConstrGroup)
Solver.java,org.sat4j.minisat.core.Solver,true,model,1477,KILLED,org.sat4j.TestConstrGroup.checkItWorksAfterRunningTheSolver(org.sat4j.TestConstrGroup)
Solver.java,org.sat4j.minisat.core.Solver,void,modelFound,1375,KILLED,org.sat4j.minisat.core.BugTrivialAssumption.testVoidFormula(org.sat4j.minisat.core.BugTrivialAssumption)
Solver.java,org.sat4j.minisat.core.Solver,empty,modelWithInternalVariables,2227,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,null,modelWithInternalVariables,2227,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,0,nVars,1949,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,1,nVars,1949,KILLED,org.sat4j.BugSAT43.testNoDeclaredVariables(org.sat4j.BugSAT43)
Solver.java,org.sat4j.minisat.core.Solver,0,newVar,414,KILLED,org.sat4j.TestFreeId.testEmptySolver(org.sat4j.TestFreeId)
Solver.java,org.sat4j.minisat.core.Solver,1,newVar,414,KILLED,org.sat4j.TestFreeId.testEmptySolver(org.sat4j.TestFreeId)
Solver.java,org.sat4j.minisat.core.Solver,null,preventTheSameDecisionsToBeMade,1352,TIMED_OUT,none
Solver.java,org.sat4j.minisat.core.Solver,empty,primeImplicant,1450,KILLED,org.sat4j.tools.BackboneTest.testEasyCaseWithOnlyOneModel(org.sat4j.tools.BackboneTest)
Solver.java,org.sat4j.minisat.core.Solver,null,primeImplicant,1450,KILLED,org.sat4j.tools.BackboneTest.testEasyCaseWithOnlyOneModel(org.sat4j.tools.BackboneTest)
Solver.java,org.sat4j.minisat.core.Solver,false,primeImplicant,1465,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,true,primeImplicant,1465,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,printInfos,1851,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,printInfos,1855,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,printLearntClausesInfos,1871,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,void,printStat,2009,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,printStat,2013,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,void,printStat,2017,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,null,propagate,1076,KILLED,org.sat4j.minisat.core.TestAtMost.testUnEssaiUnsat(org.sat4j.minisat.core.TestAtMost)
Solver.java,org.sat4j.minisat.core.Solver,void,record,1130,TIMED_OUT,none
Solver.java,org.sat4j.minisat.core.Solver,null,reduceClausesContainingTheNegationOf,1099,KILLED,org.sat4j.minisat.core.TestAtMost.testUnEssaiUnsat(org.sat4j.minisat.core.TestAtMost)
Solver.java,org.sat4j.minisat.core.Solver,void,reduceDB,1498,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,void,registerLiteral,207,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,false,removeConstr,430,KILLED,org.sat4j.TestConstrGroup.testDeleteGroup(org.sat4j.TestConstrGroup)
Solver.java,org.sat4j.minisat.core.Solver,true,removeConstr,430,KILLED,org.sat4j.TestConstrGroup.testDeleteGroup(org.sat4j.TestConstrGroup)
Solver.java,org.sat4j.minisat.core.Solver,false,removeSubsumedConstr,447,KILLED,org.sat4j.minisat.core.Bug275101.testMaxSAtIteratorIfSat(org.sat4j.minisat.core.Bug275101)
Solver.java,org.sat4j.minisat.core.Solver,true,removeSubsumedConstr,447,KILLED,org.sat4j.minisat.core.Bug275101.testMaxSAtIteratorIfSat(org.sat4j.minisat.core.Bug275101)
Solver.java,org.sat4j.minisat.core.Solver,void,reset,1927,KILLED,org.sat4j.minisat.core.BugReset.testBugKostya(org.sat4j.minisat.core.BugReset)
Solver.java,org.sat4j.minisat.core.Solver,null,search,1209,KILLED,org.sat4j.minisat.core.BugTrivialAssumption.testVoidFormula(org.sat4j.minisat.core.BugTrivialAssumption)
Solver.java,org.sat4j.minisat.core.Solver,void,setDataStructureFactory,243,KILLED,org.sat4j.TestFreeId.testReserveParameter(org.sat4j.TestFreeId)
Solver.java,org.sat4j.minisat.core.Solver,void,setLearnedConstraintsDeletionStrategy,2335,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,setLearnedConstraintsDeletionStrategy,1665,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,void,setLearnedConstraintsDeletionStrategy,2364,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,setLearningStrategy,303,KILLED,org.sat4j.minisat.core.BugTrivialAssumption.testVoidFormula(org.sat4j.minisat.core.BugTrivialAssumption)
Solver.java,org.sat4j.minisat.core.Solver,void,setOrder,1918,KILLED,org.sat4j.minisat.core.LevelBasedVarOrderTest.test(org.sat4j.minisat.core.LevelBasedVarOrderTest)
Solver.java,org.sat4j.minisat.core.Solver,void,setSimplifier,818,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,setTimeout,311,KILLED,org.sat4j.minisat.core.TestGroupedTimeoutModelEnumeration.testTimeoutOnSeconds(org.sat4j.minisat.core.TestGroupedTimeoutModelEnumeration)
Solver.java,org.sat4j.minisat.core.Solver,void,setTimeoutMs,317,KILLED,org.sat4j.minisat.core.TestGroupedTimeoutModelEnumeration.testTimeoutOnMilliSeconds(org.sat4j.minisat.core.TestGroupedTimeoutModelEnumeration)
Solver.java,org.sat4j.minisat.core.Solver,void,setTimeoutOnConflicts,323,KILLED,org.sat4j.minisat.core.BugSAT117.testTimeoutOnConflictGlobal(org.sat4j.minisat.core.BugSAT117)
Solver.java,org.sat4j.minisat.core.Solver,void,simpleSimplification,872,NO_COVERAGE,none
